region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Abruzzo,2021-09-20,,estimate,0.872564875852073,0.876741099071721,0.0972533555090276,0.724500167954842,0.81023789031651,0.849404692000753,0.897141454679035,0.936719074200347,1.04099707456472
Abruzzo,2021-09-21,,estimate,0.87443312546743,0.877195215505264,0.0881583685500712,0.736907932170079,0.816285222521899,0.852991157390344,0.895120138372579,0.933805329506453,1.02216071227091
Abruzzo,2021-09-22,,estimate,0.876555621808827,0.878413546212919,0.0801443548212831,0.750884126004149,0.821949308312988,0.857326918519602,0.895697494757217,0.930370371190773,1.01148095565719
Abruzzo,2021-09-23,,estimate,0.879760523920451,0.880487648922566,0.0732447654782491,0.763455016462087,0.829724645254918,0.862058767430293,0.898414734321537,0.927982000330223,1.00135862079185
Abruzzo,2021-09-24,,estimate,0.883969320857836,0.883510002390608,0.0674667003465753,0.772477064996074,0.837138091560931,0.867073410237661,0.90048694981345,0.926649034467678,0.995732303278198
Abruzzo,2021-09-25,,estimate,0.888803790333974,0.887571445110733,0.0627814178194361,0.782491240909622,0.845497442538589,0.873045527252014,0.903813239512515,0.927371196233587,0.991250724976802
Abruzzo,2021-09-26,,estimate,0.89440594561198,0.892758174171318,0.0591135344723974,0.792797813526088,0.853039681697506,0.878365554188152,0.90819842705552,0.931489650002719,0.989285164275486
Abruzzo,2021-09-27,,estimate,0.900578226522649,0.899148409154485,0.0563346945425082,0.803278185616608,0.86205159606552,0.886051303348188,0.913826989345831,0.936695341910094,0.990440504195802
Abruzzo,2021-09-28,,estimate,0.908065955805768,0.906808897698376,0.0542694033345283,0.813353136132762,0.871637673905432,0.894627356820719,0.921739046211013,0.942822738575429,0.994270135376209
Abruzzo,2021-09-29,,estimate,0.917627067011492,0.915791370831987,0.0527157341595661,0.825408919866992,0.881603378260808,0.904356951261719,0.93031148929217,0.951433968477132,0.998957850368912
